"WEEK_START","MAIN_BILLER_ID","YEAR","MONTH","WEEK_NUMBER","TOTAL_AMOUNT","TRANSACTION_COUNT","LAST_WEEK_TOTAL_AMOUNT","LAST_WEEK_TRANSACTION_COUNT","LAST_2WEEK_TOTAL_AMOUNT","LAST_2WEEK_TRANSACTION_COUNT","NEXT_WEEK_TOTAL_AMOUNT"
2024-07-16 00:00:00.000,16,2024,7,"29",11490658.92,106927,11030123.54,99377,12184375.49,104815,11666761.84
2024-07-23 00:00:00.000,16,2024,7,"30",11666761.84,107831,11490658.92,106927,11030123.54,99377,13311767.54
2024-07-30 00:00:00.000,16,2024,7,"31",13311767.54,117868,11666761.84,107831,11490658.92,106927,11785633.07
2024-08-06 00:00:00.000,16,2024,8,"32",11785633.07,108274,13311767.54,117868,11666761.84,107831,9961074.67
2024-08-13 00:00:00.000,16,2024,8,"33",9961074.67,101874,11785633.07,108274,13311767.54,117868,10841042.4
2024-08-20 00:00:00.000,16,2024,8,"34",10841042.4,108686,9961074.67,101874,11785633.07,108274,12717846.7
2024-08-27 00:00:00.000,16,2024,8,"35",12717846.7,115846,10841042.4,108686,9961074.67,101874,11667039.84
2024-09-03 00:00:00.000,16,2024,9,"36",11667039.84,111005,12717846.7,115846,10841042.4,108686,9878653.42
2024-09-10 00:00:00.000,16,2024,9,"37",9878653.42,84542,11667039.84,111005,12717846.7,115846,10320158.52
2024-09-17 00:00:00.000,16,2024,9,"38",10320158.52,91885,9878653.42,84542,11667039.84,111005,10821462.46
2024-09-24 00:00:00.000,16,2024,9,"39",10821462.46,100196,10320158.52,91885,9878653.42,84542,11642906.11
2024-10-01 00:00:00.000,16,2024,10,"40",11642906.11,105450,10821462.46,100196,10320158.52,91885,9977521.12
2024-10-08 00:00:00.000,16,2024,10,"41",9977521.12,99028,11642906.11,105450,10821462.46,100196,11066621.99002
2024-10-15 00:00:00.000,16,2024,10,"42",11066621.99002,107832,9977521.12,99028,11642906.11,105450,11892845.24003
2024-10-22 00:00:00.000,16,2024,10,"43",11892845.24003,114257,11066621.99002,107832,9977521.12,99028,14150051.84
2024-10-29 00:00:00.000,16,2024,10,"44",14150051.84,127019,11892845.24003,114257,11066621.99002,107832,12404627.73
2024-11-05 00:00:00.000,16,2024,11,"45",12404627.73,116957,14150051.84,127019,11892845.24003,114257,11982895.1
2024-11-12 00:00:00.000,16,2024,11,"46",11982895.1,113703,12404627.73,116957,14150051.84,127019,12558556.06
2024-11-19 00:00:00.000,16,2024,11,"47",12558556.06,118716,11982895.1,113703,12404627.73,116957,12893271.5
2024-11-26 00:00:00.000,16,2024,11,"48",12893271.5,117188,12558556.06,118716,11982895.1,113703,11771029.94
2024-12-03 00:00:00.000,16,2024,12,"49",11771029.94,99655,12893271.5,117188,12558556.06,118716,12663333.51
2024-12-10 00:00:00.000,16,2024,12,"50",12663333.51,99166,11771029.94,99655,12893271.5,117188,15588590.98
2024-12-17 00:00:00.000,16,2024,12,"51",15588590.98,113055,12663333.51,99166,11771029.94,99655,15079793.02
2024-12-24 00:00:00.000,16,2024,12,"52",15079793.02,113236,15588590.98,113055,12663333.51,99166,16092877.88
2024-12-31 00:00:00.000,16,2024,12,"01",16092877.88,117765,15079793.02,113236,15588590.98,113055,13569434.64
2025-01-07 00:00:00.000,16,2025,1,"02",13569434.64,99369,16092877.88,117765,15079793.02,113236,14870716.43
2025-01-14 00:00:00.000,16,2025,1,"03",14870716.43,104956,13569434.64,99369,16092877.88,117765,15945742.57
2025-01-21 00:00:00.000,16,2025,1,"04",15945742.57,112686,14870716.43,104956,13569434.64,99369,18418713.38
2025-01-28 00:00:00.000,16,2025,1,"05",18418713.38,124937,15945742.57,112686,14870716.43,104956,15970532.79
2025-02-04 00:00:00.000,16,2025,2,"06",15970532.79,113162,18418713.38,124937,15945742.57,112686,16488432.67
2025-02-11 00:00:00.000,16,2025,2,"07",16488432.67,114141,15970532.79,113162,18418713.38,124937,17009018.03
2025-02-18 00:00:00.000,16,2025,2,"08",17009018.03,116057,16488432.67,114141,15970532.79,113162,21325970.79
2025-02-25 00:00:00.000,16,2025,2,"09",21325970.79,135716,17009018.03,116057,16488432.67,114141,19174716.1
2025-03-04 00:00:00.000,16,2025,3,"10",19174716.1,123900,21325970.79,135716,17009018.03,116057,14825512.7
2025-03-11 00:00:00.000,16,2025,3,"11",14825512.7,103349,19174716.1,123900,21325970.79,135716,14821924.36
2025-03-18 00:00:00.000,16,2025,3,"12",14821924.36,99628,14825512.7,103349,19174716.1,123900,19608880.54
2025-03-25 00:00:00.000,16,2025,3,"13",19608880.54,117056,14821924.36,99628,14825512.7,103349,17714663.86
2025-04-01 00:00:00.000,16,2025,4,"14",17714663.86,121051,19608880.54,117056,14821924.36,99628,15630703.88
2025-04-08 00:00:00.000,16,2025,4,"15",15630703.88,107803,17714663.86,121051,19608880.54,117056,15825971.44
2025-04-15 00:00:00.000,16,2025,4,"16",15825971.44,113418,15630703.88,107803,17714663.86,121051,17876336.61
2025-04-22 00:00:00.000,16,2025,4,"17",17876336.61,117691,15825971.44,113418,15630703.88,107803,19611872.05
2025-04-29 00:00:00.000,16,2025,4,"18",19611872.05,127050,17876336.61,117691,15825971.44,113418,15702655.05
2025-05-06 00:00:00.000,16,2025,5,"19",15702655.05,108529,19611872.05,127050,17876336.61,117691,15570153.12
2025-05-13 00:00:00.000,16,2025,5,"20",15570153.12,103855,15702655.05,108529,19611872.05,127050,16163852.23
2025-05-20 00:00:00.000,16,2025,5,"21",16163852.23,115439,15570153.12,103855,15702655.05,108529,17529576.56
2025-05-27 00:00:00.000,16,2025,5,"22",17529576.56,117082,16163852.23,115439,15570153.12,103855,6226545.67
2025-06-03 00:00:00.000,16,2025,6,"23",6226545.67,42188,17529576.56,117082,16163852.23,115439,
